id,pred
2013_1338_1437,0.626198530197
2013_1338_1443,0.870920538902
2013_1338_1455,0.773672521114
2013_1338_1458,0.48990008235
2013_1355_1361,0.157545268536
2013_1355_1380,0.869428992271
2013_1355_1387,0.323455393314
2013_1355_1388,0.177968233824
2013_1355_1393,0.0378659851849
2013_1355_1396,0.149304762483
2013_1355_1417,0.141672387719
2013_1355_1424,0.131443977356
2013_1355_1433,0.147796675563
2013_1355_1434,0.325344949961
2013_1355_1437,0.0594743452966
2013_1355_1443,0.319905042648
2013_1355_1455,0.132860630751
2013_1355_1458,0.0623055510223
2013_1361_1380,0.971077024937
2013_1361_1387,0.553599238396
2013_1361_1388,0.439092487097
2013_1361_1393,0.257395833731
2013_1361_1396,0.616260290146
2013_1361_1417,0.363991111517
2013_1361_1424,0.611198365688
2013_1361_1433,0.516049742699
2013_1361_1434,0.775292277336
2013_1361_1437,0.293490499258
2013_1361_1443,0.805578172207
2013_1361_1455,0.545423269272
2013_1361_1458,0.265516549349
2013_1380_1387,0.0552180930972
2013_1380_1388,0.0306178852916
2013_1380_1393,0.00676228757948
2013_1380_1396,0.0238335430622
2013_1380_1417,0.0174441188574
2013_1380_1424,0.0276223029941
2013_1380_1433,0.0299739614129
2013_1380_1434,0.0971166938543
2013_1380_1437,0.0113544110209
2013_1380_1443,0.0688893198967
2013_1380_1455,0.0271232854575
2013_1380_1458,0.00833922345191
2013_1387_1388,0.37263533473
2013_1387_1393,0.100715301931
2013_1387_1396,0.192357048392
2013_1387_1417,0.282254993916
2013_1387_1424,0.295917540789
2013_1387_1433,0.364735782146
2013_1387_1434,0.637346684933
2013_1387_1437,0.244490727782
2013_1387_1443,0.515161216259
2013_1387_1455,0.290826678276
2013_1387_1458,0.102360114455
2013_1388_1393,0.212782293558
2013_1388_1396,0.54850268364
2013_1388_1417,0.383028805256
2013_1388_1424,0.505955934525
2013_1388_1433,0.401075124741
2013_1388_1434,0.712547242641
2013_1388_1437,0.263875067234
2013_1388_1443,0.714861631393
2013_1388_1455,0.425960719585
2013_1388_1458,0.236075058579
2013_1393_1396,0.678826391697
2013_1393_1417,0.678835570812
2013_1393_1424,0.738549768925
2013_1393_1433,0.7481559515
2013_1393_1434,0.905901610851
2013_1393_1437,0.516276597977
2013_1393_1443,0.899612247944
2013_1393_1455,0.738018035889
2013_1393_1458,0.519839763641
2013_1396_1417,0.411546617746
2013_1396_1424,0.3668358922
2013_1396_1433,0.446808964014
2013_1396_1434,0.648918569088
2013_1396_1437,0.303301811218
2013_1396_1443,0.718362569809
2013_1396_1455,0.471350193024
2013_1396_1458,0.235839992762
2013_1417_1424,0.607753872871
2013_1417_1433,0.546357810497
2013_1417_1434,0.827967226505
2013_1417_1437,0.327851295471
2013_1417_1443,0.749745607376
2013_1417_1455,0.538317143917
2013_1417_1458,0.342524200678
2013_1424_1433,0.578549981117
2013_1424_1434,0.756462097168
2013_1424_1437,0.273449420929
2013_1424_1443,0.738912582397
2013_1424_1455,0.407841652632
2013_1424_1458,0.349319010973
2013_1433_1434,0.792739450932
2013_1433_1437,0.287532120943
2013_1433_1443,0.749514341354
2013_1433_1455,0.528727173805
2013_1433_1458,0.189876303077
2013_1434_1437,0.119556590915
2013_1434_1443,0.522276043892
2013_1434_1455,0.256675302982
2013_1434_1458,0.109988488257
2013_1437_1443,0.877431154251
2013_1437_1455,0.766410708427
2013_1437_1458,0.366581469774
2013_1443_1455,0.227561041713
2013_1443_1458,0.101498872042
2013_1455_1458,0.222616925836
2014_1107_1110,0.53750872612
2014_1107_1112,0.046425756067
2014_1107_1113,0.124421291053
2014_1107_1124,0.127786666155
2014_1107_1140,0.0893164873123
2014_1107_1142,0.649631083012
2014_1107_1153,0.0784218162298
2014_1107_1157,0.585178554058
2014_1107_1160,0.130328401923
2014_1107_1163,0.0634801387787
2014_1107_1166,0.14565114677
2014_1107_1173,0.162211075425
2014_1107_1174,0.466795176268
2014_1107_1181,0.0265882015228
2014_1107_1184,0.501251220703
2014_1107_1196,0.0477734841406
2014_1107_1203,0.155275791883
2014_1107_1211,0.0767646282911
2014_1107_1217,0.43264529109
2014_1107_1234,0.130358979106
2014_1107_1235,0.0937409102917
2014_1107_1242,0.0334181599319
2014_1107_1243,0.120416730642
2014_1107_1246,0.0513623021543
2014_1107_1257,0.0527778342366
2014_1107_1264,0.400745898485
2014_1107_1269,0.166431382298
2014_1107_1272,0.102450162172
2014_1107_1273,0.550109863281
2014_1107_1276,0.10875800252
2014_1107_1277,0.0558793246746
2014_1107_1291,0.664909005165
2014_1107_1295,0.373551219702
2014_1107_1300,0.792291343212
2014_1107_1301,0.103738427162
2014_1107_1304,0.174825549126
2014_1107_1307,0.107497818768
2014_1107_1308,0.327174633741
2014_1107_1314,0.0350926741958
2014_1107_1326,0.0786204487085
2014_1107_1328,0.0639048218727
2014_1107_1329,0.0837668403983
2014_1107_1332,0.122349992394
2014_1107_1338,0.0532116405666
2014_1107_1344,0.107100233436
2014_1107_1361,0.086176328361
2014_1107_1372,0.367680937052
2014_1107_1386,0.159321784973
2014_1107_1387,0.267476081848
2014_1107_1390,0.0954481437802
2014_1107_1393,0.0322908945382
2014_1107_1397,0.0806773081422
2014_1107_1400,0.0707186535001
2014_1107_1409,0.169985279441
2014_1107_1411,0.766282618046
2014_1107_1417,0.088653087616
2014_1107_1418,0.439659118652
2014_1107_1433,0.12194275856
2014_1107_1437,0.0505243502557
2014_1107_1438,0.0726298317313
2014_1107_1444,0.421615689993
2014_1107_1451,0.349399089813
2014_1107_1454,0.496506839991
2014_1107_1455,0.130459502339
2014_1107_1458,0.0469569154084
2014_1107_1459,0.490379482508
2014_1107_1462,0.0484759286046
2014_1110_1112,0.0425578728318
2014_1110_1113,0.140996769071
2014_1110_1124,0.11771954596
2014_1110_1140,0.0893115624785
2014_1110_1142,0.508314967155
2014_1110_1153,0.129315495491
2014_1110_1157,0.559830486774
2014_1110_1160,0.162465184927
2014_1110_1163,0.0460914596915
2014_1110_1166,0.137115776539
2014_1110_1173,0.121405906975
2014_1110_1174,0.543656945229
2014_1110_1181,0.0267727840692
2014_1110_1184,0.499088644981
2014_1110_1196,0.087668761611
2014_1110_1203,0.206725254655
2014_1110_1211,0.0539041906595
2014_1110_1217,0.287614703178
2014_1110_1234,0.135348111391
2014_1110_1235,0.103555895388
2014_1110_1242,0.031061379239
2014_1110_1243,0.077836766839
2014_1110_1246,0.0347252488136
2014_1110_1257,0.0283322557807
2014_1110_1264,0.429610550404
2014_1110_1269,0.269114464521
2014_1110_1272,0.0588980838656
2014_1110_1273,0.593843519688
2014_1110_1276,0.141637653112
2014_1110_1277,0.0516251623631
2014_1110_1291,0.598570466042
2014_1110_1295,0.366871595383
2014_1110_1300,0.60859400034
2014_1110_1301,0.068973697722
2014_1110_1304,0.143349856138
2014_1110_1307,0.124308973551
2014_1110_1308,0.371275246143
2014_1110_1314,0.034841042012
2014_1110_1326,0.0578763522208
2014_1110_1328,0.0464894808829
2014_1110_1329,0.0766511932015
2014_1110_1332,0.121231615543
2014_1110_1338,0.050489064306
2014_1110_1344,0.124695569277
2014_1110_1361,0.0922826975584
2014_1110_1372,0.304941952229
2014_1110_1386,0.195174127817
2014_1110_1387,0.215080738068
2014_1110_1390,0.187742903829
2014_1110_1393,0.0424749143422
2014_1110_1397,0.0854718908668
2014_1110_1400,0.0625736191869
2014_1110_1409,0.200235143304
2014_1110_1411,0.762390851974
2014_1110_1417,0.0920214727521
2014_1110_1418,0.499156117439
2014_1110_1433,0.119125418365
2014_1110_1437,0.0581449344754
2014_1110_1438,0.0658849105239
2014_1110_1444,0.289076179266
2014_1110_1451,0.398448258638
2014_1110_1454,0.361755460501
2014_1110_1455,0.131934255362
2014_1110_1458,0.0439395867288
2014_1110_1459,0.43135291338
2014_1110_1462,0.0971151292324
2014_1112_1113,0.700094878674
2014_1112_1124,0.539384782314
2014_1112_1140,0.492203861475
2014_1112_1142,0.963929593563
2014_1112_1153,0.710238754749
2014_1112_1157,0.948126375675
2014_1112_1160,0.729691922665
2014_1112_1163,0.451800763607
2014_1112_1166,0.645512878895
2014_1112_1173,0.755702614784
2014_1112_1174,0.923985958099
2014_1112_1181,0.326437503099
2014_1112_1184,0.944956541061
2014_1112_1196,0.521887719631
2014_1112_1203,0.769166052341
2014_1112_1211,0.556799829006
2014_1112_1217,0.918920755386
2014_1112_1234,0.674156546593
2014_1112_1235,0.563601315022
2014_1112_1242,0.478053689003
2014_1112_1243,0.653279721737
2014_1112_1246,0.433694928885
2014_1112_1257,0.559901893139
2014_1112_1264,0.935360312462
2014_1112_1269,0.893336176872
2014_1112_1272,0.504818975925
2014_1112_1273,0.951170563698
2014_1112_1276,0.723698675632
2014_1112_1277,0.441623479128
2014_1112_1291,0.970210194588
2014_1112_1295,0.900020360947
2014_1112_1300,0.979604065418
2014_1112_1301,0.712276220322
2014_1112_1304,0.783679842949
2014_1112_1307,0.718430280685
2014_1112_1308,0.919333279133
2014_1112_1314,0.340679764748
2014_1112_1326,0.521778583527
2014_1112_1328,0.493251860142
2014_1112_1329,0.642710864544
2014_1112_1332,0.641939759254
2014_1112_1338,0.623622834682
2014_1112_1344,0.654403984547
2014_1112_1361,0.755549788475
2014_1112_1372,0.891637265682
2014_1112_1386,0.808610379696
2014_1112_1387,0.812019348145
2014_1112_1390,0.712769150734
2014_1112_1393,0.345666825771
2014_1112_1397,0.613806962967
2014_1112_1400,0.577648818493
2014_1112_1409,0.826200544834
2014_1112_1411,0.982990264893
2014_1112_1417,0.483854472637
2014_1112_1418,0.952404677868
2014_1112_1433,0.745417177677
2014_1112_1437,0.540757715702
2014_1112_1438,0.53817230463
2014_1112_1444,0.900621771812
2014_1112_1451,0.881643593311
2014_1112_1454,0.916140079498
2014_1112_1455,0.662732899189
2014_1112_1458,0.432715445757
2014_1112_1459,0.91902333498
2014_1112_1462,0.565870404243
2014_1113_1124,0.266272813082
2014_1113_1140,0.390183359385
2014_1113_1142,0.858575761318
2014_1113_1153,0.395929455757
2014_1113_1157,0.857615828514
2014_1113_1160,0.387365460396
2014_1113_1163,0.281340539455
2014_1113_1166,0.386847376823
2014_1113_1173,0.460211127996
2014_1113_1174,0.859986186028
2014_1113_1181,0.094008333981
2014_1113_1184,0.862583220005
2014_1113_1196,0.263464659452
2014_1113_1203,0.658897697926
2014_1113_1211,0.266773223877
2014_1113_1217,0.824771165848
2014_1113_1234,0.396723568439
2014_1113_1235,0.276009947062
2014_1113_1242,0.145781859756
2014_1113_1243,0.343866676092
2014_1113_1246,0.16580106318
2014_1113_1257,0.275143563747
2014_1113_1264,0.808640778065
2014_1113_1269,0.539818763733
2014_1113_1272,0.338885813951
2014_1113_1273,0.871665656567
2014_1113_1276,0.398670732975
2014_1113_1277,0.183146730065
2014_1113_1291,0.912879824638
2014_1113_1295,0.799292266369
2014_1113_1300,0.938009619713
2014_1113_1301,0.37358507514
2014_1113_1304,0.470229834318
2014_1113_1307,0.448996841908
2014_1113_1308,0.747341752052
2014_1113_1314,0.148169979453
2014_1113_1326,0.270744770765
2014_1113_1328,0.310690373182
2014_1113_1329,0.245631247759
2014_1113_1332,0.454563528299
2014_1113_1338,0.246441453695
2014_1113_1344,0.410254567862
2014_1113_1361,0.580013513565
2014_1113_1372,0.723336696625
2014_1113_1386,0.524454593658
2014_1113_1387,0.594548463821
2014_1113_1390,0.346247941256
2014_1113_1393,0.157819911838
2014_1113_1397,0.393342912197
2014_1113_1400,0.325782954693
2014_1113_1409,0.685223519802
2014_1113_1411,0.953698933125
2014_1113_1417,0.3348993361
2014_1113_1418,0.827601611614
2014_1113_1433,0.462378889322
2014_1113_1437,0.202772662044
2014_1113_1438,0.465751737356
2014_1113_1444,0.706569731236
2014_1113_1451,0.783022403717
2014_1113_1454,0.701946794987
2014_1113_1455,0.33142465353
2014_1113_1458,0.223680078983
2014_1113_1459,0.814425110817
2014_1113_1462,0.362048655748
2014_1124_1140,0.631864786148
2014_1124_1142,0.910414040089
2014_1124_1153,0.421255737543
2014_1124_1157,0.899852633476
2014_1124_1160,0.450359165668
2014_1124_1163,0.27925491333
2014_1124_1166,0.537479162216
2014_1124_1173,0.7386764884
2014_1124_1174,0.935627400875
2014_1124_1181,0.189746528864
2014_1124_1184,0.862752199173
2014_1124_1196,0.461739510298
2014_1124_1203,0.699036478996
2014_1124_1211,0.287591040134
2014_1124_1217,0.822909295559
2014_1124_1234,0.618606388569
2014_1124_1235,0.436565428972
2014_1124_1242,0.171443372965
2014_1124_1243,0.486236572266
2014_1124_1246,0.311010092497
2014_1124_1257,0.240556493402
2014_1124_1264,0.854412674904
2014_1124_1269,0.818417310715
2014_1124_1272,0.411744654179
2014_1124_1273,0.919866740704
2014_1124_1276,0.369378179312
2014_1124_1277,0.360417068005
2014_1124_1291,0.957117140293
2014_1124_1295,0.837444245815
2014_1124_1300,0.943896889687
2014_1124_1301,0.498282819986
2014_1124_1304,0.592243075371
2014_1124_1307,0.528910934925
2014_1124_1308,0.892935633659
2014_1124_1314,0.257829248905
2014_1124_1326,0.298349380493
2014_1124_1328,0.311848372221
2014_1124_1329,0.421663284302
2014_1124_1332,0.541728794575
2014_1124_1338,0.215410575271
2014_1124_1344,0.525877177715
2014_1124_1361,0.625938713551
2014_1124_1372,0.710105061531
2014_1124_1386,0.649456083775
2014_1124_1387,0.761079549789
2014_1124_1390,0.547446787357
2014_1124_1393,0.195134937763
2014_1124_1397,0.425591379404
2014_1124_1400,0.494343876839
2014_1124_1409,0.735682189465
2014_1124_1411,0.966531157494
2014_1124_1417,0.586754381657
2014_1124_1418,0.878611028194
2014_1124_1433,0.484235882759
2014_1124_1437,0.391454547644
2014_1124_1438,0.355396002531
2014_1124_1444,0.864087581635
2014_1124_1451,0.799034535885
2014_1124_1454,0.791440486908
2014_1124_1455,0.629828929901
2014_1124_1458,0.316043943167
2014_1124_1459,0.911695241928
2014_1124_1462,0.573157787323
2014_1140_1142,0.90398722887
2014_1140_1153,0.488295167685
2014_1140_1157,0.87204182148
2014_1140_1160,0.459114223719
2014_1140_1163,0.26005256176
2014_1140_1166,0.47359970212
2014_1140_1173,0.59189593792
2014_1140_1174,0.866661369801
2014_1140_1181,0.147367864847
2014_1140_1184,0.888561964035
2014_1140_1196,0.339335590601
2014_1140_1203,0.673552036285
2014_1140_1211,0.31524926424
2014_1140_1217,0.824880719185
2014_1140_1234,0.54349565506
2014_1140_1235,0.359361469746
2014_1140_1242,0.234548598528
2014_1140_1243,0.478700011969
2014_1140_1246,0.263578772545
2014_1140_1257,0.405163705349
2014_1140_1264,0.882989048958
2014_1140_1269,0.66359680891
2014_1140_1272,0.413772732019
2014_1140_1273,0.901709496975
2014_1140_1276,0.462070912123
2014_1140_1277,0.290128141642
2014_1140_1291,0.95666128397
2014_1140_1295,0.851414501667
2014_1140_1300,0.963328957558
2014_1140_1301,0.482115864754
2014_1140_1304,0.617619335651
2014_1140_1307,0.556917786598
2014_1140_1308,0.863054275513
2014_1140_1314,0.21631680429
2014_1140_1326,0.357970416546
2014_1140_1328,0.416672170162
2014_1140_1329,0.380244314671
2014_1140_1332,0.509874999523
2014_1140_1338,0.25954118371
2014_1140_1344,0.495064765215
2014_1140_1361,0.59601020813
2014_1140_1372,0.745682120323
2014_1140_1386,0.655122041702
2014_1140_1387,0.769486665726
2014_1140_1390,0.470898896456
2014_1140_1393,0.196898445487
2014_1140_1397,0.439321696758
2014_1140_1400,0.400741189718
2014_1140_1409,0.738027215004
2014_1140_1411,0.962660253048
2014_1140_1417,0.357109129429
2014_1140_1418,0.882840573788
2014_1140_1433,0.560927867889
2014_1140_1437,0.33330899477
2014_1140_1438,0.474988460541
2014_1140_1444,0.830904722214
2014_1140_1451,0.846010446548
2014_1140_1454,0.825154840946
2014_1140_1455,0.424049943686
2014_1140_1458,0.244064122438
2014_1140_1459,0.880746483803
2014_1140_1462,0.489637345076
2014_1142_1153,0.0619884766638
2014_1142_1157,0.485437482595
2014_1142_1160,0.0966849774122
2014_1142_1163,0.0401843339205
2014_1142_1166,0.0854018628597
2014_1142_1173,0.0700867399573
2014_1142_1174,0.543947458267
2014_1142_1181,0.0177658982575
2014_1142_1184,0.410714179277
2014_1142_1196,0.0420736707747
2014_1142_1203,0.190935909748
2014_1142_1211,0.0682034119964
2014_1142_1217,0.39726370573
2014_1142_1234,0.0896373689175
2014_1142_1235,0.105411313474
2014_1142_1242,0.0155859077349
2014_1142_1243,0.068681165576
2014_1142_1246,0.0369891598821
2014_1142_1257,0.0391645282507
2014_1142_1264,0.329710453749
2014_1142_1269,0.121025629342
2014_1142_1272,0.0592119172215
2014_1142_1273,0.45807287097
2014_1142_1276,0.0662299692631
2014_1142_1277,0.0290945228189
2014_1142_1291,0.702727496624
2014_1142_1295,0.269334703684
2014_1142_1300,0.633668899536
2014_1142_1301,0.0696245059371
2014_1142_1304,0.11193472892
2014_1142_1307,0.0892336145043
2014_1142_1308,0.19965903461
2014_1142_1314,0.028993902728
2014_1142_1326,0.048501636833
2014_1142_1328,0.0811509266496
2014_1142_1329,0.071748226881
2014_1142_1332,0.0962358862162
2014_1142_1338,0.0528167560697
2014_1142_1344,0.107411369681
2014_1142_1361,0.0655164718628
2014_1142_1372,0.321046441793
2014_1142_1386,0.121489144862
2014_1142_1387,0.153787299991
2014_1142_1390,0.0527164489031
2014_1142_1393,0.0325426161289
2014_1142_1397,0.105268724263
2014_1142_1400,0.0571519210935
2014_1142_1409,0.219980508089
2014_1142_1411,0.750622153282
2014_1142_1417,0.0977586209774
2014_1142_1418,0.373992681503
2014_1142_1433,0.134929865599
2014_1142_1437,0.0436436384916
2014_1142_1438,0.072230219841
2014_1142_1444,0.333719342947
2014_1142_1451,0.281583875418
2014_1142_1454,0.299817055464
2014_1142_1455,0.125570416451
2014_1142_1458,0.0433288142085
2014_1142_1459,0.443481326103
2014_1142_1462,0.0542695745826
2014_1153_1157,0.928203940392
2014_1153_1160,0.613024890423
2014_1153_1163,0.438782125711
2014_1153_1166,0.513555467129
2014_1153_1173,0.662780463696
2014_1153_1174,0.933692395687
2014_1153_1181,0.216256842017
2014_1153_1184,0.918276488781
2014_1153_1196,0.367499172688
2014_1153_1203,0.655045330524
2014_1153_1211,0.427969247103
2014_1153_1217,0.893476724625
2014_1153_1234,0.561364233494
2014_1153_1235,0.455441087484
2014_1153_1242,0.251540482044
2014_1153_1243,0.525542974472
2014_1153_1246,0.332115471363
2014_1153_1257,0.44996213913
2014_1153_1264,0.887309610844
2014_1153_1269,0.732722640038
2014_1153_1272,0.525015711784
2014_1153_1273,0.909090101719
2014_1153_1276,0.437281906605
2014_1153_1277,0.357056170702
2014_1153_1291,0.957532405853
2014_1153_1295,0.831370055676
2014_1153_1300,0.977060973644
2014_1153_1301,0.575139403343
2014_1153_1304,0.695460796356
2014_1153_1307,0.533355236053
2014_1153_1308,0.838354766369
2014_1153_1314,0.236453101039
2014_1153_1326,0.343492865562
2014_1153_1328,0.478935241699
2014_1153_1329,0.50757086277
2014_1153_1332,0.592150270939
2014_1153_1338,0.440591752529
2014_1153_1344,0.520683825016
2014_1153_1361,0.642186820507
2014_1153_1372,0.84367954731
2014_1153_1386,0.652164459229
2014_1153_1387,0.787391066551
2014_1153_1390,0.447151273489
2014_1153_1393,0.276263326406
2014_1153_1397,0.48042088747
2014_1153_1400,0.475675284863
2014_1153_1409,0.765393853188
2014_1153_1411,0.968741297722
2014_1153_1417,0.476527482271
2014_1153_1418,0.885393738747
2014_1153_1433,0.548379659653
2014_1153_1437,0.390721082687
2014_1153_1438,0.495502650738
2014_1153_1444,0.856415331364
2014_1153_1451,0.815810978413
2014_1153_1454,0.855732798576
2014_1153_1455,0.556842684746
2014_1153_1458,0.325324296951
2014_1153_1459,0.890233576298
2014_1153_1462,0.354165315628
2014_1157_1160,0.120025098324
2014_1157_1163,0.0607619546354
2014_1157_1166,0.0800265744328
2014_1157_1173,0.109433963895
2014_1157_1174,0.468646109104
2014_1157_1181,0.0209487639368
2014_1157_1184,0.404944092035
2014_1157_1196,0.0540366433561
2014_1157_1203,0.156634896994
2014_1157_1211,0.0498553551733
2014_1157_1217,0.319215148687
2014_1157_1234,0.0909664407372
2014_1157_1235,0.0857516974211
2014_1157_1242,0.0168452691287
2014_1157_1243,0.074371099472
2014_1157_1246,0.0412910580635
2014_1157_1257,0.0468543171883
2014_1157_1264,0.357994824648
2014_1157_1269,0.148789018393
2014_1157_1272,0.071151830256
2014_1157_1273,0.546580135822
2014_1157_1276,0.0662276223302
2014_1157_1277,0.0452963970602
2014_1157_1291,0.670035123825
2014_1157_1295,0.315299630165
2014_1157_1300,0.655200302601
2014_1157_1301,0.0734966397285
2014_1157_1304,0.131177291274
2014_1157_1307,0.0876394882798
2014_1157_1308,0.260194092989
2014_1157_1314,0.028261160478
2014_1157_1326,0.0490582510829
2014_1157_1328,0.0641073137522
2014_1157_1329,0.0740754902363
2014_1157_1332,0.104473911226
2014_1157_1338,0.0448680892587
2014_1157_1344,0.100276947021
2014_1157_1361,0.0778304710984
2014_1157_1372,0.29406273365
2014_1157_1386,0.146301344037
2014_1157_1387,0.17724815011
2014_1157_1390,0.0904542282224
2014_1157_1393,0.0337680764496
2014_1157_1397,0.10485663265
2014_1157_1400,0.0603254213929
2014_1157_1409,0.165268361568
2014_1157_1411,0.747384250164
2014_1157_1417,0.0746074989438
2014_1157_1418,0.323529064655
2014_1157_1433,0.0867407545447
2014_1157_1437,0.0475160740316
2014_1157_1438,0.0553182139993
2014_1157_1444,0.356841415167
2014_1157_1451,0.322476804256
2014_1157_1454,0.260478824377
2014_1157_1455,0.112294338644
2014_1157_1458,0.0432751700282
2014_1157_1459,0.499304652214
2014_1157_1462,0.0581895783544
2014_1160_1163,0.256111621857
2014_1160_1166,0.465219080448
2014_1160_1173,0.645135998726
2014_1160_1174,0.884670436382
2014_1160_1181,0.122110366821
2014_1160_1184,0.877004623413
2014_1160_1196,0.319916218519
2014_1160_1203,0.497012913227
2014_1160_1211,0.320266872644
2014_1160_1217,0.80281329155
2014_1160_1234,0.434938937426
2014_1160_1235,0.473163723946
2014_1160_1242,0.135162994266
2014_1160_1243,0.418999969959
2014_1160_1246,0.196042403579
2014_1160_1257,0.224791780114
2014_1160_1264,0.831983923912
2014_1160_1269,0.530223071575
2014_1160_1272,0.421850889921
2014_1160_1273,0.898548483849
2014_1160_1276,0.290307015181
2014_1160_1277,0.238311856985
2014_1160_1291,0.920409440994
2014_1160_1295,0.804839134216
2014_1160_1300,0.951571822166
2014_1160_1301,0.335787147284
2014_1160_1304,0.487181812525
2014_1160_1307,0.371131032705
2014_1160_1308,0.607095718384
2014_1160_1314,0.104824095964
2014_1160_1326,0.287896603346
2014_1160_1328,0.352265536785
2014_1160_1329,0.333786547184
2014_1160_1332,0.578382790089
2014_1160_1338,0.234160214663
2014_1160_1344,0.44636541605
2014_1160_1361,0.421178042889
2014_1160_1372,0.795820891857
2014_1160_1386,0.625902235508
2014_1160_1387,0.623782455921
2014_1160_1390,0.480985850096
2014_1160_1393,0.186985999346
2014_1160_1397,0.433827340603
2014_1160_1400,0.42541590333
2014_1160_1409,0.497245311737
2014_1160_1411,0.952731966972
2014_1160_1417,0.321078211069
2014_1160_1418,0.770826280117
2014_1160_1433,0.388026416302
2014_1160_1437,0.273242682219
2014_1160_1438,0.28177601099
2014_1160_1444,0.811036884785
2014_1160_1451,0.774525761604
2014_1160_1454,0.799450933933
2014_1160_1455,0.456074416637
2014_1160_1458,0.222955361009
2014_1160_1459,0.884298801422
2014_1160_1462,0.310773998499
2014_1163_1166,0.778568327427
2014_1163_1173,0.823066949844
2014_1163_1174,0.965748488903
2014_1163_1181,0.223989203572
2014_1163_1184,0.942303180695
2014_1163_1196,0.697480261326
2014_1163_1203,0.744258403778
2014_1163_1211,0.547351956367
2014_1163_1217,0.940811216831
2014_1163_1234,0.697671830654
2014_1163_1235,0.593586146832
2014_1163_1242,0.34011387825
2014_1163_1243,0.703883111477
2014_1163_1246,0.500570356846
2014_1163_1257,0.3983925879
2014_1163_1264,0.938008189201
2014_1163_1269,0.803444504738
2014_1163_1272,0.645698726177
2014_1163_1273,0.956445217133
2014_1163_1276,0.611831963062
2014_1163_1277,0.543130755424
2014_1163_1291,0.969383120537
2014_1163_1295,0.91925817728
2014_1163_1300,0.986024558544
2014_1163_1301,0.648828029633
2014_1163_1304,0.727966189384
2014_1163_1307,0.580904126167
2014_1163_1308,0.917430639267
2014_1163_1314,0.238558501005
2014_1163_1326,0.665643930435
2014_1163_1328,0.434605509043
2014_1163_1329,0.489251941442
2014_1163_1332,0.749645471573
2014_1163_1338,0.483212977648
2014_1163_1344,0.572310090065
2014_1163_1361,0.704311311245
2014_1163_1372,0.894570529461
2014_1163_1386,0.849684178829
2014_1163_1387,0.887431800365
2014_1163_1390,0.602401971817
2014_1163_1393,0.419016242027
2014_1163_1397,0.602530956268
2014_1163_1400,0.620109856129
2014_1163_1409,0.76034706831
2014_1163_1411,0.97964155674
2014_1163_1417,0.616163551807
2014_1163_1418,0.944558739662
2014_1163_1433,0.631218552589
2014_1163_1437,0.551765024662
2014_1163_1438,0.513273060322
2014_1163_1444,0.938972532749
2014_1163_1451,0.908791601658
2014_1163_1454,0.91165548563
2014_1163_1455,0.638037383556
2014_1163_1458,0.461494117975
2014_1163_1459,0.961049735546
2014_1163_1462,0.623159945011
2014_1166_1173,0.489465475082
2014_1166_1174,0.877473592758
2014_1166_1181,0.130366191268
2014_1166_1184,0.839978992939
2014_1166_1196,0.330673158169
2014_1166_1203,0.59281796217
2014_1166_1211,0.2824639678
2014_1166_1217,0.816177010536
2014_1166_1234,0.570864796638
2014_1166_1235,0.450176179409
2014_1166_1242,0.18376237154
2014_1166_1243,0.390897244215
2014_1166_1246,0.282004892826
2014_1166_1257,0.246925786138
2014_1166_1264,0.79553091526
2014_1166_1269,0.71678096056
2014_1166_1272,0.319477856159
2014_1166_1273,0.926042616367
2014_1166_1276,0.369318842888
2014_1166_1277,0.283156365156
2014_1166_1291,0.928184449673
2014_1166_1295,0.833718895912
2014_1166_1300,0.942021608353
2014_1166_1301,0.467824190855
2014_1166_1304,0.66478908062
2014_1166_1307,0.487247616053
2014_1166_1308,0.752924919128
2014_1166_1314,0.201251715422
2014_1166_1326,0.329762011766
2014_1166_1328,0.357780516148
2014_1166_1329,0.349219530821
2014_1166_1332,0.481226921082
2014_1166_1338,0.244613692164
2014_1166_1344,0.330668330193
2014_1166_1361,0.475564986467
2014_1166_1372,0.768068373203
2014_1166_1386,0.685726940632
2014_1166_1387,0.675217628479
2014_1166_1390,0.444273918867
2014_1166_1393,0.201744288206
2014_1166_1397,0.396700501442
2014_1166_1400,0.309708505869
2014_1166_1409,0.729348003864
2014_1166_1411,0.956723034382
2014_1166_1417,0.446283966303
2014_1166_1418,0.837559819221
2014_1166_1433,0.470911115408
2014_1166_1437,0.258025169373
2014_1166_1438,0.350617319345
2014_1166_1444,0.78578877449
2014_1166_1451,0.765111684799
2014_1166_1454,0.765146315098
2014_1166_1455,0.540054023266
2014_1166_1458,0.23184132576
2014_1166_1459,0.87878459692
2014_1166_1462,0.52155148983
2014_1173_1174,0.906977415085
2014_1173_1181,0.166793555021
2014_1173_1184,0.81928986311
2014_1173_1196,0.34092143178
2014_1173_1203,0.497404456139
2014_1173_1211,0.44208663702
2014_1173_1217,0.787734270096
2014_1173_1234,0.472682595253
2014_1173_1235,0.338081896305
2014_1173_1242,0.150841385126
2014_1173_1243,0.424374371767
2014_1173_1246,0.265825629234
2014_1173_1257,0.488757759333
2014_1173_1264,0.861935675144
2014_1173_1269,0.530560851097
2014_1173_1272,0.27495098114
2014_1173_1273,0.8883882761
2014_1173_1276,0.337332963943
2014_1173_1277,0.193757653236
2014_1173_1291,0.953929066658
